Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,Attrition
7611,0.49,0.83,2,185,6,0,0,support,medium,No
7612,0.77,0.43,4,265,6,0,0,support,high,No
7613,1,0.99,4,184,4,0,0,support,low,No
7614,0.85,0.74,3,157,3,0,0,technical,medium,No
7615,0.87,0.75,3,258,3,0,0,technical,medium,No
7616,0.9,0.79,3,222,6,1,0,technical,medium,No
7617,0.71,0.8,5,248,4,0,0,management,medium,No
7618,0.59,0.56,5,162,4,0,0,IT,low,No
7619,0.85,0.74,3,250,3,1,0,IT,low,No
7620,0.72,0.82,4,231,3,0,0,IT,low,No
7621,0.73,0.65,3,165,3,0,0,IT,low,No
7622,0.9,0.54,3,272,2,0,0,IT,low,No
7623,0.59,0.65,4,177,2,0,0,product_mng,low,No
7624,0.52,0.9,3,133,3,0,0,product_mng,low,No
7625,0.85,0.49,4,159,3,0,0,product_mng,low,No
7626,0.35,0.4,3,130,3,0,0,product_mng,low,No
7627,0.7,0.68,3,185,4,0,0,IT,low,No
7628,0.58,0.86,3,182,3,0,0,RandD,low,No
7629,0.89,0.5,2,238,4,0,0,RandD,low,No
7630,0.54,0.63,3,211,3,0,0,RandD,low,No
7631,0.55,0.89,4,209,3,0,0,RandD,low,No
7632,0.77,0.62,5,190,3,0,0,RandD,low,No
7633,0.55,0.61,4,272,4,1,0,marketing,low,No
7634,0.6,0.77,3,202,3,0,0,sales,low,No
7635,0.75,0.9,4,185,3,0,0,accounting,low,No
7636,0.57,0.88,3,176,3,0,0,support,low,No
7637,0.69,0.94,4,239,3,0,0,technical,low,No
7638,0.87,0.98,4,238,3,1,0,management,low,No
7639,0.69,0.36,5,269,6,1,0,marketing,medium,No
7640,0.58,0.92,3,232,5,0,0,marketing,medium,No
7641,0.87,0.64,2,148,6,1,0,marketing,medium,No
7642,0.71,0.77,3,149,2,0,0,sales,medium,No
7643,0.74,0.78,4,203,2,0,0,sales,medium,No
7644,0.75,0.53,5,235,3,0,0,sales,medium,No
7645,0.5,0.54,2,269,2,1,0,sales,medium,No
7646,0.59,0.86,4,260,2,0,0,sales,medium,No
7647,0.81,0.84,3,216,3,0,0,sales,medium,No
7648,0.34,0.55,3,136,2,1,0,sales,medium,No
7649,0.53,0.87,5,158,3,0,0,sales,medium,No
7650,0.94,0.85,4,180,4,0,0,sales,medium,No
7651,0.76,0.77,5,133,2,0,0,sales,high,No
7652,0.2,0.58,5,199,4,0,0,sales,low,No
7653,0.97,0.67,3,169,2,1,0,sales,medium,No
7654,0.96,0.72,3,195,2,0,0,sales,medium,No
7655,0.81,0.5,5,205,3,0,0,sales,medium,No
7656,0.2,0.48,4,156,4,1,0,sales,medium,No
7657,0.53,0.71,3,125,2,1,0,sales,low,No
7658,0.75,0.76,3,171,4,0,0,sales,low,No
7659,0.55,0.91,4,199,3,0,0,sales,low,No
7660,0.58,0.65,5,187,2,0,0,sales,low,No
7661,0.99,0.64,4,218,4,0,0,accounting,low,No
7662,0.96,0.86,4,268,3,0,0,accounting,low,No
7663,0.82,0.92,3,257,2,0,0,accounting,low,No
7664,0.88,0.77,4,224,5,1,0,hr,low,No
7665,0.78,0.97,4,221,4,0,0,hr,low,No
7666,0.46,0.47,6,101,5,0,0,hr,low,No
7667,0.88,0.59,3,224,2,0,0,hr,low,No
7668,0.91,0.55,3,223,4,1,0,technical,low,No
7669,0.6,0.68,4,271,4,0,0,technical,low,No
7670,0.82,0.51,3,210,2,0,0,technical,low,No
7671,0.67,0.56,4,241,3,0,0,technical,low,No
7672,0.55,0.61,3,209,3,0,0,technical,low,No
7673,0.73,0.62,5,186,4,0,0,technical,low,No
7674,0.59,0.68,4,273,2,0,0,technical,low,No
7675,0.4,0.65,6,172,2,1,0,technical,low,No
7676,0.56,0.99,3,209,2,0,0,technical,low,No
7677,0.87,0.57,4,175,2,1,0,technical,low,No
7678,0.5,0.53,5,239,3,0,0,technical,medium,No
7679,0.98,0.79,4,231,4,0,0,support,medium,No
7680,0.71,0.96,4,131,3,0,0,support,medium,No
7681,0.72,0.89,4,217,3,0,0,support,medium,No
7682,0.5,0.83,4,242,2,0,0,support,medium,No
7683,0.89,0.56,3,224,2,0,0,support,medium,No
7684,0.56,0.68,3,208,3,1,0,support,medium,No
7685,0.32,0.55,4,167,5,0,0,support,medium,No
7686,0.96,0.88,5,269,2,0,0,support,medium,No
7687,0.67,0.92,4,156,2,0,0,support,medium,No
7688,0.26,0.7,3,238,6,0,0,support,medium,No
7689,0.51,0.9,5,193,4,0,0,support,medium,No
7690,0.16,0.78,4,196,5,0,0,technical,high,No
7691,0.77,0.71,5,233,2,0,0,technical,low,No
7692,0.67,0.52,2,152,5,0,0,technical,medium,No
7693,0.36,0.77,4,252,2,0,0,management,medium,No
7694,0.69,0.82,3,262,5,1,0,IT,medium,No
7695,0.72,0.76,3,261,4,0,0,IT,medium,No
7696,0.72,0.81,4,144,2,0,0,IT,low,No
7697,0.88,0.95,4,234,3,0,0,IT,low,No
7698,0.91,0.55,2,234,2,0,0,IT,low,No
7699,0.96,0.6,4,170,2,1,0,product_mng,low,No
7700,0.49,0.8,3,238,4,0,0,product_mng,low,No
7701,0.59,0.97,5,242,3,0,0,product_mng,low,No
7702,0.8,0.87,4,209,3,0,0,product_mng,low,No
7703,0.91,0.67,4,206,3,0,0,IT,low,No
7704,0.18,0.79,4,240,5,0,0,RandD,low,No
7705,0.94,0.58,5,215,2,0,0,RandD,low,No
7706,0.44,0.61,3,147,4,0,0,RandD,low,No
7707,0.96,0.59,2,265,2,0,0,RandD,low,No
7708,0.55,0.97,4,162,3,0,0,RandD,low,No
7709,0.99,0.54,4,239,3,0,0,marketing,low,No
7710,0.75,0.88,3,224,2,0,0,sales,low,No
7711,0.66,0.78,4,256,3,0,0,accounting,low,No
7712,0.96,0.57,3,263,3,0,0,support,low,No
7713,0.6,0.86,6,272,4,0,0,technical,low,No
7714,0.64,0.78,4,159,4,0,0,management,medium,No
7715,0.85,0.8,4,219,2,0,0,marketing,medium,No
7716,0.3,0.53,3,210,6,0,0,marketing,medium,No
7717,0.74,0.95,4,237,3,1,0,marketing,medium,No
7718,0.14,0.8,5,226,3,0,0,sales,medium,No
7719,0.93,0.76,3,212,3,0,0,sales,medium,No
7720,0.75,0.48,3,250,5,0,0,sales,medium,No
7721,0.58,0.63,4,171,3,0,0,sales,medium,No
7722,0.59,0.6,3,149,4,0,0,sales,medium,No
7723,0.2,0.9,5,228,6,0,0,sales,medium,No
7724,1,0.84,3,215,2,0,0,sales,medium,No
7725,0.51,0.51,3,272,3,0,0,sales,medium,No
7726,0.16,0.72,4,192,6,0,0,sales,high,No
7727,0.77,0.56,5,226,4,0,0,sales,low,No
7728,0.61,0.47,2,149,3,0,0,sales,medium,No
7729,0.73,0.51,3,244,2,0,0,sales,medium,No
7730,0.52,0.85,4,193,3,0,0,sales,medium,No
7731,0.13,0.72,4,247,3,0,0,sales,medium,No
7732,0.73,0.62,3,181,3,0,0,sales,low,No
7733,0.39,0.68,2,137,3,1,0,sales,low,No
7734,0.92,0.8,3,211,4,0,0,sales,low,No
7735,0.34,0.78,5,137,4,0,0,sales,low,No
7736,0.94,0.51,4,229,2,1,0,sales,low,No
7737,0.82,0.65,4,168,3,0,0,accounting,low,No
7738,0.26,0.69,4,180,3,1,0,accounting,low,No
7739,0.78,0.53,4,177,2,0,0,accounting,low,No
7740,0.61,0.95,4,191,2,0,0,hr,low,No
7741,0.5,0.53,3,191,2,1,0,hr,low,No
7742,0.52,0.96,4,125,3,0,0,hr,low,No
7743,0.89,0.79,4,152,3,0,0,hr,low,No
7744,0.85,0.52,4,174,2,0,0,technical,low,No
7745,0.62,0.86,4,135,3,0,0,technical,low,No
7746,0.38,0.67,2,117,3,0,0,technical,low,No
7747,0.55,0.49,2,180,5,1,0,technical,low,No
7748,0.83,0.84,4,146,3,0,0,technical,low,No
7749,0.62,0.65,3,249,3,0,0,technical,low,No
7750,0.6,0.54,3,136,3,1,0,technical,low,No
7751,0.62,0.5,4,198,3,1,0,technical,low,No
7752,0.23,0.88,5,201,3,0,0,technical,low,No
7753,0.13,0.74,6,132,4,1,0,technical,medium,No
7754,0.96,0.63,4,142,4,0,0,technical,medium,No
7755,0.5,0.74,5,256,3,1,0,support,medium,No
7756,0.66,0.72,3,135,2,0,0,support,medium,No
7757,0.61,0.72,4,209,2,0,0,support,medium,No
7758,0.45,0.48,5,287,5,0,0,support,medium,No
7759,0.5,0.95,4,222,3,1,0,support,medium,No
7760,0.75,0.82,3,227,2,0,0,support,medium,No
7761,0.88,0.5,4,162,2,0,0,support,medium,No
7762,0.49,0.79,5,206,2,0,0,support,medium,No
7763,0.82,0.87,5,273,6,0,0,support,medium,No
7764,0.92,0.65,4,135,3,0,0,support,medium,No
7765,0.4,0.85,5,99,2,1,0,support,high,No
7766,0.36,0.61,4,166,4,0,0,technical,low,No
7767,0.8,0.99,5,187,3,1,0,technical,medium,No
7768,0.68,0.65,4,134,3,0,0,technical,medium,No
7769,0.54,0.45,4,137,3,1,0,management,medium,No
7770,0.73,0.69,3,175,2,0,0,IT,medium,No
7771,0.64,0.49,5,188,2,0,0,IT,low,No
7772,0.12,0.39,5,161,4,0,0,IT,low,No
7773,0.6,0.7,4,145,6,0,0,IT,low,No
7774,0.36,0.62,4,111,6,0,0,IT,low,No
7775,0.63,0.76,3,176,2,0,0,product_mng,low,No
7776,0.67,0.94,2,192,3,0,0,product_mng,low,No
7777,0.83,0.9,3,179,2,1,0,product_mng,low,No
7778,0.48,0.9,4,224,3,0,0,product_mng,low,No
7779,0.89,0.56,4,241,5,0,0,IT,low,No
7780,0.71,0.96,3,201,3,0,0,RandD,low,No
7781,0.31,0.59,4,138,2,0,0,RandD,low,No
7782,0.89,0.84,5,168,2,0,0,RandD,low,No
7783,0.38,0.51,2,120,3,0,0,RandD,low,No
7784,0.88,0.92,3,179,3,0,0,RandD,low,No
7785,0.64,0.85,3,250,3,0,0,marketing,low,No
7786,0.65,0.74,4,237,3,1,0,sales,low,No
7787,0.65,0.81,4,192,3,0,0,accounting,low,No
7788,0.54,0.97,4,258,3,0,0,support,low,No
7789,0.69,0.76,4,257,4,0,0,technical,low,No
7790,0.77,0.78,2,271,3,0,0,management,low,No
7791,0.28,0.66,3,184,2,0,0,marketing,low,No
7792,0.33,0.4,6,214,6,0,0,marketing,medium,No
7793,0.83,0.68,4,198,3,0,0,marketing,medium,No
7794,0.89,0.73,3,274,2,0,0,sales,medium,No
7795,0.76,0.6,5,279,2,0,0,sales,medium,No
7796,0.83,0.64,5,272,2,0,0,sales,medium,No
7797,0.57,0.85,4,152,3,0,0,sales,medium,No
7798,0.61,0.89,2,287,4,0,0,sales,medium,No
7799,0.96,0.89,2,239,6,1,0,sales,medium,No
7800,0.17,0.5,4,274,6,0,0,sales,medium,No
7801,0.61,0.6,4,121,2,0,0,sales,medium,No
7802,0.73,0.74,5,199,2,0,0,sales,medium,No
7803,0.3,0.39,3,175,3,0,0,sales,medium,No
7804,0.42,0.67,2,115,3,0,0,sales,high,No
7805,0.65,0.75,3,194,4,1,0,sales,low,No
7806,0.17,0.45,2,119,3,0,0,sales,medium,No
7807,0.12,0.82,5,162,4,1,0,sales,medium,No
7808,0.7,0.78,5,264,2,0,0,sales,medium,No
7809,0.87,0.88,3,179,2,0,0,sales,medium,No
7810,0.43,0.44,5,213,3,0,0,sales,low,No
7811,0.84,0.65,3,269,2,0,0,sales,low,No
7812,0.94,0.55,3,160,3,0,0,sales,low,No
7813,0.89,0.76,4,133,2,0,0,accounting,low,No
7814,0.69,0.75,5,201,3,0,0,accounting,low,No
7815,0.18,0.99,4,160,5,0,0,accounting,low,No
7816,0.98,0.69,3,274,3,0,0,hr,low,No
7817,0.3,0.88,5,245,4,0,0,hr,low,No
7818,0.51,0.53,3,237,3,0,0,hr,medium,No
7819,0.76,0.9,3,279,6,0,0,hr,medium,No
7820,0.67,0.96,4,207,3,0,0,technical,medium,No
7821,0.12,0.84,4,218,6,0,0,technical,medium,No
7822,0.42,0.41,5,240,2,0,0,technical,medium,No
7823,0.69,0.76,3,153,3,0,0,technical,medium,No
7824,0.63,0.96,3,144,2,0,0,technical,medium,No
7825,0.66,0.62,2,159,3,1,0,technical,medium,No
7826,0.5,0.5,3,237,2,0,0,technical,medium,No
7827,0.67,0.82,5,148,2,1,0,technical,medium,No
7828,0.59,0.62,4,205,3,0,0,technical,medium,No
7829,0.75,0.78,2,264,3,1,0,technical,medium,No
7830,0.88,0.89,5,189,2,0,0,technical,medium,No
7831,0.99,0.75,3,243,3,0,0,support,medium,No
7832,0.44,0.42,2,199,2,0,0,support,medium,No
7833,0.65,0.78,4,205,2,0,0,support,medium,No
7834,0.88,0.63,3,184,4,0,0,support,medium,No
7835,0.58,0.79,2,274,4,0,0,support,medium,No
7836,0.99,0.9,4,181,3,0,0,support,medium,No
7837,0.76,0.71,3,205,2,0,0,support,medium,No
7838,0.14,0.98,5,172,5,0,0,support,medium,No
7839,0.57,0.86,3,164,2,0,0,support,medium,No
7840,0.52,0.82,3,138,2,1,0,support,medium,No
7841,0.71,0.55,5,262,3,0,0,support,medium,No
7842,0.27,0.75,5,264,3,0,0,technical,medium,No
7843,0.49,0.52,3,225,2,0,0,technical,high,No
7844,0.59,0.5,3,199,2,0,0,technical,high,No
7845,0.24,0.65,6,210,5,0,0,management,high,No
7846,0.18,0.87,6,226,4,0,0,IT,high,No
7847,0.73,0.62,5,134,3,0,0,IT,high,No
7848,0.78,0.63,6,111,6,0,0,IT,high,No
7849,0.94,0.73,5,142,2,1,0,IT,high,No
7850,0.86,0.53,3,213,3,0,0,IT,high,No
7851,0.97,0.88,4,139,2,0,0,product_mng,high,No
7852,0.49,0.54,3,145,3,0,0,product_mng,high,No
7853,0.82,0.48,4,149,6,0,0,product_mng,high,No
7854,0.86,0.64,4,147,2,1,0,product_mng,high,No
7855,0.3,0.39,3,193,3,1,0,IT,low,No
7856,0.7,0.38,4,270,2,0,0,RandD,low,No
7857,0.8,0.78,5,266,3,0,0,RandD,low,No
7858,0.36,0.63,2,278,4,0,0,RandD,low,No
7859,0.4,0.61,3,165,2,0,0,RandD,low,No
7860,0.8,0.58,4,175,2,0,0,RandD,low,No
7861,0.98,0.73,4,140,4,0,0,marketing,low,No
7862,0.92,0.67,3,149,3,0,0,sales,low,No
7863,0.68,1,3,205,4,0,0,accounting,low,No
7864,1,0.59,3,253,3,0,0,support,low,No
7865,0.8,0.54,3,222,4,0,0,technical,low,No
7866,0.85,0.69,4,216,4,0,0,management,low,No
7867,0.69,0.6,3,139,2,0,0,marketing,low,No
7868,0.57,0.52,4,252,2,0,0,marketing,low,No
7869,0.33,0.72,2,173,2,0,0,marketing,low,No
7870,0.19,0.48,6,178,3,1,0,sales,medium,No
7871,0.5,0.63,3,160,2,0,0,sales,medium,No
7872,0.52,0.88,3,261,4,0,0,sales,medium,No
7873,0.13,0.52,6,188,3,0,0,sales,medium,No
7874,0.18,0.73,4,219,5,0,0,sales,medium,No
7875,0.86,0.64,4,263,3,0,0,sales,medium,No
7876,0.86,0.59,4,165,3,0,0,sales,medium,No
7877,0.16,0.76,6,218,6,0,0,sales,medium,No
7878,0.43,0.46,2,239,3,1,0,sales,medium,No
7879,0.79,0.63,3,212,2,1,0,sales,medium,No
7880,0.51,0.67,4,133,3,0,0,sales,medium,No
7881,0.83,0.55,5,250,3,1,0,sales,medium,No
7882,0.61,0.45,3,114,3,0,0,sales,high,No
7883,0.65,0.57,3,168,2,0,0,sales,high,No
7884,0.95,0.83,4,252,2,0,0,sales,high,No
7885,0.63,0.64,5,189,4,0,0,sales,high,No
7886,0.72,0.6,3,265,2,1,0,sales,high,No
7887,0.8,0.57,3,176,3,0,0,sales,high,No
7888,0.7,0.57,4,150,4,0,0,sales,high,No
7889,0.45,0.79,5,97,6,1,0,accounting,high,No
7890,0.64,0.85,4,265,2,0,0,accounting,low,No
7891,0.94,0.48,4,260,4,0,0,accounting,low,No
7892,0.57,0.76,4,164,2,0,0,hr,low,No
7893,0.35,0.56,4,142,2,0,0,hr,low,No
7894,0.75,0.81,2,247,4,0,0,hr,low,No
7895,0.7,0.92,5,182,3,0,0,hr,low,No
7896,0.7,0.47,2,238,3,0,0,technical,low,No
7897,0.61,0.62,3,191,3,0,0,technical,low,No
7898,0.78,0.87,4,178,3,0,0,technical,medium,No
7899,0.97,0.77,4,208,2,0,0,technical,medium,No
7900,0.51,0.76,3,256,2,0,0,technical,medium,No
7901,0.56,0.71,5,243,3,0,0,technical,medium,No
7902,0.87,0.55,3,233,3,0,0,technical,medium,No
7903,0.64,0.78,5,200,3,0,0,technical,medium,No
7904,0.6,0.85,2,226,2,1,0,technical,medium,No
7905,0.9,0.76,2,150,2,0,0,technical,medium,No
7906,0.54,0.62,2,141,2,0,0,technical,medium,No
7907,0.23,0.8,5,139,3,0,0,support,medium,No
7908,0.8,0.81,3,199,4,1,0,support,medium,No
7909,0.23,0.78,4,154,6,1,0,support,medium,No
7910,0.81,0.51,3,247,2,0,0,support,medium,No
7911,0.35,0.6,5,239,5,0,0,support,medium,No
7912,0.67,0.8,4,137,2,0,0,support,medium,No
7913,0.46,0.6,4,119,5,0,0,support,medium,No
7914,0.84,0.98,4,134,5,1,0,support,medium,No
7915,0.92,0.79,3,243,4,0,0,support,medium,No
7916,0.75,0.93,5,210,3,0,0,support,medium,No
7917,0.7,0.57,4,265,2,0,0,support,medium,No
7918,0.7,0.75,4,204,3,0,0,technical,medium,No
7919,0.9,0.81,6,273,5,0,0,technical,medium,No
7920,0.8,1,3,177,2,0,0,technical,medium,No
7921,0.5,0.65,5,285,6,0,0,management,high,No
7922,0.84,0.72,4,222,2,0,0,IT,low,No
7923,0.48,0.94,3,185,2,1,0,IT,medium,No
7924,0.98,0.87,5,151,6,0,0,IT,medium,No
7925,0.64,0.96,3,109,4,0,0,IT,medium,No
7926,0.58,0.53,4,192,4,0,0,IT,medium,No
7927,0.66,0.89,4,139,3,0,0,product_mng,medium,No
7928,0.76,0.98,4,191,2,0,0,product_mng,medium,No
7929,0.32,0.42,6,114,3,0,0,product_mng,medium,No
7930,0.49,0.87,3,212,2,0,0,product_mng,medium,No
7931,0.81,0.51,3,162,2,0,0,IT,medium,No
7932,0.42,0.48,5,191,5,0,0,RandD,medium,No
7933,0.17,0.85,3,234,3,0,0,RandD,low,No
7934,0.49,0.59,4,265,3,0,0,RandD,low,No
7935,0.34,0.69,6,283,2,0,0,RandD,low,No
7936,0.86,0.81,3,232,4,0,0,RandD,low,No
7937,0.51,0.71,4,208,3,1,0,marketing,low,No
7938,0.49,0.99,4,258,3,1,0,sales,low,No
7939,0.49,0.63,3,175,2,0,0,accounting,low,No
7940,0.51,0.59,3,238,3,0,0,support,high,No
7941,0.64,0.52,3,166,3,0,0,technical,low,No
7942,0.62,0.85,4,225,2,0,0,management,high,No
7943,0.81,0.52,4,221,6,0,0,marketing,high,No
7944,0.95,0.57,2,263,3,0,0,marketing,low,No
7945,0.88,0.66,4,218,4,1,0,marketing,low,No
7946,0.87,0.68,5,236,4,0,0,sales,high,No
7947,0.73,0.68,5,133,2,0,0,sales,low,No
7948,0.98,0.73,2,237,3,0,0,sales,medium,No
7949,0.77,0.48,3,204,6,0,0,sales,high,No
7950,0.76,0.99,3,166,3,0,0,sales,medium,No
7951,0.21,0.93,4,189,2,1,0,sales,medium,No
7952,0.72,0.63,4,251,3,0,0,sales,medium,No
7953,0.41,0.56,2,121,2,0,0,sales,medium,No
7954,0.9,0.56,3,149,2,0,0,sales,high,No
7955,0.96,0.9,5,198,2,0,0,sales,medium,No
7956,0.61,0.48,4,163,3,0,0,sales,medium,No
7957,0.6,0.8,4,222,2,0,0,sales,medium,No
7958,0.5,0.76,2,107,4,0,0,sales,high,No
7959,0.79,0.61,4,162,2,0,0,sales,medium,No
7960,0.32,0.69,6,192,3,0,0,sales,high,No
7961,0.85,0.59,5,236,3,0,0,sales,low,No
7962,0.9,0.62,5,225,2,0,0,sales,medium,No
7963,0.74,0.54,4,167,2,0,0,sales,medium,No
7964,0.21,0.76,6,219,4,1,0,sales,medium,No
7965,0.91,0.61,3,255,3,0,0,accounting,medium,No
7966,0.9,0.66,5,137,2,0,0,accounting,low,No
7967,0.74,0.99,4,193,3,0,0,accounting,low,No
7968,0.76,0.75,3,239,2,0,0,hr,low,No
7969,0.45,0.61,5,179,5,0,0,hr,low,No
7970,0.73,0.63,3,205,2,1,0,hr,low,No
7971,0.6,0.73,3,140,5,1,0,hr,low,No
7972,0.8,0.77,5,256,2,0,0,technical,low,No
7973,0.53,0.7,4,243,3,0,0,technical,low,No
7974,0.97,0.63,5,163,3,0,0,technical,low,No
7975,0.64,0.99,3,167,2,0,0,technical,low,No
7976,0.92,0.59,4,190,5,0,0,technical,high,No
7977,0.6,0.57,5,145,3,1,0,technical,low,No
7978,1,0.6,4,265,4,0,0,technical,low,No
7979,0.69,0.63,4,272,2,0,0,technical,low,No
7980,0.53,0.45,5,140,5,0,0,technical,low,No
7981,0.63,0.58,4,236,2,0,0,technical,high,No
7982,0.57,0.89,4,255,3,1,0,technical,low,No
7983,0.79,0.45,5,131,6,0,0,support,low,No
7984,0.68,0.92,4,209,6,0,0,support,low,No
7985,0.56,0.61,3,250,2,0,0,support,high,No
7986,0.48,0.51,3,201,2,1,0,support,low,No
7987,0.59,0.67,4,271,2,0,0,support,medium,No
7988,0.34,0.76,6,237,5,0,0,support,high,No
7989,0.98,0.87,3,239,4,0,0,support,medium,No
7990,0.36,0.45,2,135,3,1,0,support,high,No
7991,0.6,0.58,2,182,2,0,0,support,medium,No
7992,0.24,0.54,6,193,4,0,0,support,medium,No
7993,0.67,0.72,4,192,3,1,0,support,medium,No
7994,0.17,0.6,5,144,6,0,0,technical,medium,No
7995,0.57,0.58,3,251,3,0,0,technical,medium,No
7996,0.7,0.85,3,161,2,0,0,technical,medium,No
7997,0.73,0.62,3,171,3,0,0,management,medium,No
7998,0.61,0.86,4,153,5,0,0,IT,medium,No
7999,0.95,0.96,4,161,2,0,0,IT,high,No
8000,0.85,0.55,3,226,4,0,0,IT,low,No
8001,0.72,0.9,3,193,3,0,0,IT,medium,No
8002,0.84,0.66,4,204,3,0,0,IT,medium,No
8003,0.57,0.47,2,158,2,0,0,product_mng,medium,No
8004,0.69,0.69,3,236,4,0,0,product_mng,medium,No
8005,0.57,0.68,4,191,3,0,0,product_mng,medium,No
8006,0.52,0.59,6,104,4,0,0,product_mng,medium,No
8007,0.56,0.55,3,245,2,0,0,IT,medium,No
8008,0.75,0.74,3,186,3,1,0,RandD,medium,No
8009,0.98,0.75,5,168,4,1,0,RandD,medium,No
8010,0.48,0.55,4,262,3,1,0,RandD,high,No
8011,0.35,0.67,2,116,3,0,0,RandD,low,No
8012,0.66,0.93,4,187,2,0,0,RandD,low,No
8013,0.79,0.9,5,184,3,0,0,marketing,low,No
8014,0.86,0.53,4,155,3,0,0,marketing,high,No
8015,0.88,1,5,190,2,0,0,sales,low,No
8016,0.83,0.64,3,242,3,0,0,accounting,low,No
8017,0.8,0.64,5,204,2,0,0,support,low,No
8018,0.64,0.69,4,232,3,0,0,technical,high,No
8019,0.72,0.59,4,245,2,0,0,management,low,No
8020,0.67,0.61,3,251,2,0,0,marketing,low,No
8021,0.75,0.7,4,179,2,0,0,marketing,low,No
8022,0.65,0.95,4,153,2,0,0,marketing,low,No
8023,0.98,0.98,5,210,6,0,0,sales,low,No
8024,0.68,0.8,2,257,2,1,0,sales,low,No
8025,0.52,0.37,3,137,4,0,0,sales,low,No
8026,0.68,0.93,4,179,2,0,0,sales,medium,No
8027,0.92,0.74,4,213,3,0,0,sales,medium,No
8028,0.86,0.79,3,106,6,1,0,sales,medium,No
8029,0.5,0.99,4,272,2,0,0,sales,medium,No
8030,0.35,0.37,4,153,2,0,0,sales,medium,No
8031,0.76,0.97,5,172,3,0,0,sales,medium,No
8032,0.66,0.95,4,224,2,0,0,sales,medium,No
8033,0.58,0.71,3,230,3,1,0,sales,medium,No
8034,0.55,0.97,4,222,4,0,0,sales,medium,No
8035,0.9,0.53,3,270,3,0,0,sales,medium,No
8036,0.75,0.71,4,205,3,0,0,sales,medium,No
8037,0.9,0.63,4,134,3,1,0,sales,medium,No
8038,0.14,0.54,5,275,4,1,0,sales,high,No
8039,0.86,0.57,4,183,3,0,0,sales,low,No
8040,0.56,0.84,4,143,4,0,0,sales,medium,No
8041,0.54,0.63,5,259,2,0,0,sales,medium,No
8042,0.36,0.8,5,186,4,0,0,accounting,medium,No
8043,0.82,0.59,3,155,3,0,0,accounting,medium,No
8044,0.49,0.42,2,266,3,0,0,accounting,low,No
8045,0.77,0.97,3,215,2,0,0,hr,low,No
8046,0.64,0.83,4,179,3,0,0,hr,low,No
8047,0.93,0.53,3,217,3,0,0,hr,low,No
8048,0.96,0.94,5,235,3,0,0,hr,low,No
8049,0.6,0.97,3,164,2,0,0,technical,low,No
8050,0.58,0.55,3,178,5,0,0,technical,low,No
8051,0.52,0.49,5,170,3,0,0,technical,low,No
8052,0.74,0.79,5,241,3,0,0,technical,low,No
8053,0.64,0.99,4,222,2,0,0,technical,low,No
8054,0.93,0.59,3,233,3,0,0,technical,low,No
8055,0.76,0.49,5,243,3,0,0,technical,low,No
8056,0.5,0.54,4,175,2,0,0,technical,low,No
8057,0.79,0.55,4,266,3,0,0,technical,low,No
8058,0.97,0.95,5,201,2,0,0,technical,low,No
8059,0.6,0.49,5,259,4,0,0,technical,low,No
8060,0.84,0.73,5,105,5,0,0,support,low,No
8061,0.75,0.99,5,189,3,0,0,support,low,No
8062,0.24,0.91,4,232,2,0,0,support,low,No
8063,0.24,0.91,5,258,6,0,0,support,low,No
8064,0.51,0.58,5,173,3,0,0,support,low,No
8065,0.5,0.88,4,147,3,0,0,support,medium,No
8066,0.66,0.36,3,256,6,0,0,support,medium,No
8067,0.97,0.77,3,206,4,0,0,support,medium,No
8068,0.61,0.5,4,175,3,0,0,support,medium,No
8069,0.77,0.49,4,274,2,1,0,support,medium,No
8070,0.74,0.64,3,229,3,0,0,support,medium,No
8071,0.92,0.98,4,161,3,0,0,technical,medium,No
8072,0.78,0.99,2,188,2,0,0,technical,medium,No
8073,0.56,0.57,3,205,3,0,0,technical,medium,No
8074,0.82,0.63,3,246,3,0,0,management,medium,No
8075,0.26,0.98,5,161,5,0,0,IT,medium,No
8076,0.69,0.85,5,246,3,0,0,IT,medium,No
8077,0.78,0.83,4,158,3,0,0,IT,high,No
8078,0.67,0.86,3,175,3,0,0,IT,low,No
8079,0.77,0.91,5,268,3,1,0,IT,medium,No
8080,0.8,0.63,4,211,2,0,0,product_mng,medium,No
8081,0.51,0.51,3,274,2,0,0,product_mng,medium,No
8082,0.77,0.52,4,241,3,0,0,product_mng,medium,No
8083,0.65,0.71,3,170,2,0,0,product_mng,low,No
8084,0.58,0.53,3,287,5,0,0,IT,low,No
8085,0.67,0.39,2,235,6,0,0,RandD,low,No
8086,0.33,0.39,3,98,3,1,0,RandD,low,No
8087,0.78,0.66,6,105,5,1,0,RandD,low,No
8088,0.58,0.83,3,226,3,0,0,RandD,low,No
8089,0.63,0.59,4,171,4,0,0,RandD,low,No
8090,0.63,0.51,4,153,4,0,0,RandD,low,No
8091,0.59,0.55,3,183,4,0,0,marketing,low,No
8092,0.6,0.9,5,139,3,0,0,sales,low,No
8093,0.93,0.9,5,210,3,0,0,accounting,low,No
8094,0.78,0.77,2,177,4,0,0,support,low,No
8095,0.65,0.6,3,148,2,0,0,technical,low,No
8096,1,0.61,4,198,2,0,0,management,low,No
8097,0.96,1,3,137,4,1,0,marketing,low,No
8098,0.54,0.97,5,233,3,1,0,marketing,low,No
